date,kappa,C,turnover
2008-10-02,1226.1247465657348,6572.385592950836,0.6296227560378783
2008-10-03,1270.498469169871,6597.097640744256,0.0021057940746548286
2008-10-06,1310.6533638668739,6842.731082915847,0.011566160476978846
2008-10-07,1372.590794478227,254869.42704664613,0.5350038093690852
2008-10-08,1266.960212627671,199207.60271462667,0.15893746852092927
2008-10-09,1255.9101822372631,252118.938664619,0.02472699936952617
2008-10-10,1236.6134434977205,37706.45307654259,0.20869111994707507
2008-10-13,1632.7800910528338,4481.716375013946,0.6719347439197427
2008-10-14,1644.7298793759667,12430.839983253165,0.8224348731023177
2008-10-15,1903.1758169254358,25464.328084898727,0.3453494856333625
2008-10-16,1916.2044327515257,12436.294600113137,0.2829652208037059
2008-10-17,1440.1781590940443,29042.061812662643,0.14114188574220424
2008-10-20,1373.3355894328522,45939.18801608293,0.43601057350120803
2008-10-21,1263.5482400015965,13036.953335681912,0.41859424816949736
2008-10-22,1299.5509232461186,33808.35899617079,0.212136083518256
2008-10-23,1290.7544682456432,34262.06091586818,0.006319398790588894
2008-10-24,1341.01397865986,97526.43063688117,0.19118588434278969
2008-10-27,1357.5346559039035,42210.100658385825,0.1911410449542791
2008-10-28,1560.2453418188757,32688.55554218921,0.08372666529599535
2008-10-29,1530.5222592066598,33075.127858291824,0.004538722435162747
2008-10-30,1567.0438467229678,54016.80501701238,0.11641566890359117
2008-10-31,1498.627153615022,32935.8812639883,0.11222754943445477
2008-11-03,1500.741419579313,32866.650660764644,0.0007022621588204671
2008-11-04,1545.3691543812536,15602.54666326716,0.1846783117404593
2008-11-05,1579.882618960776,15528.231479075284,0.0017856017636886726
2008-11-06,1594.2518699324364,15397.785932751005,0.005731344187383714
2008-11-07,1623.2443992593426,15306.96518388686,0.0008194705961792827
2008-11-10,1626.660383317636,15701.777807371924,0.0011496146868709301
2008-11-11,1632.750691063379,15523.732248174245,0.0008036882621471082
2008-11-12,1642.1308945145463,15893.167522759606,0.0016681721082508318
2008-11-13,1622.311663123128,15848.078964779315,0.0014561812839868282
2008-11-14,1674.3868745968173,244233.3824433483,0.08401922044476151
2008-11-17,1669.8570987655,301328.13113542367,0.0007427705418906461
2008-11-18,1690.0779651754053,261630.6686472491,0.0037662400452171344
2008-11-19,1722.118555509266,22890.388768471807,0.12372170398741524
2008-11-20,1642.5864522534096,4998.912156395506,0.3785053251037953
2008-11-21,1703.0410555695207,24389.748936201635,0.37592898525819834
2008-11-24,1752.5876872602519,25625.592707324045,0.003567472022427718
2008-11-25,1750.3507664211122,23487.07574513617,0.00715576176163372
2008-11-26,1703.7678967169147,21385.62456892456,0.013620543601803044
2008-11-28,1687.4605153759433,21491.315062133493,0.0004010328035510112
2008-12-01,1746.6049905791065,22785.39291179928,0.0011596892075310247
2008-12-02,1768.428351000473,22187.84920160172,0.004615629901359357
2008-12-03,1777.110541769061,22064.706111061827,0.0023323750109520095
2008-12-04,1756.454094862841,23165.89448466663,0.001346812360193428
2008-12-05,1867.0711675192163,23021.76182437583,0.00276771566745092
2008-12-08,1868.938956032611,24288.674146045152,0.003037378163203203
2008-12-09,1880.2598704288107,65267.755727973185,0.10411898936347794
2008-12-10,1924.5194584874353,25032.37560579759,0.10375048493434315
2008-12-11,1897.3834320628496,24801.310019649212,0.00012364223128879826
2008-12-12,1893.7322298073886,24549.21482164178,0.0017232676060119439
2008-12-15,1883.0852116721762,24126.750069529935,0.001685413774759836
2008-12-16,1909.8862288507046,19759.888314016513,0.008172577674617642
2008-12-17,1799.8397950094536,19064.53485390967,0.005040415853302595
2008-12-18,1798.3481258983456,18650.334606179313,0.0008275677862508407
2008-12-19,1777.137769507254,18601.696308248218,0.002384707647985616
2008-12-22,1775.4836195005032,18672.79911741366,0.00776559546956869
2008-12-23,1772.7807823603018,18640.46012934268,0.0001783670610244921
2008-12-24,1771.979853394322,18792.22050701927,0.00125563482825254
2008-12-26,1756.917036860815,18721.367056748724,0.001878816059057601
2008-12-29,1752.2356483773672,18680.292879370143,0.0007968755696176363
2008-12-30,1750.1266518250243,18703.02925894482,0.0023754006028644907
2008-12-31,1748.2004562523357,18882.764329525566,0.0009238964043243808
2009-01-02,1748.4011449139887,18089.148075958754,0.0014590773098903387
2009-01-05,1539.2812422852235,17409.901973932,0.0016222497441596038
2009-01-06,1508.996416341628,17493.596109518407,0.000575364004672215
2009-01-07,1525.8434081968235,17317.482551302495,0.0019854684724577363
2009-01-08,1514.3749459058176,17427.367583842813,0.0018296532090753977
2009-01-09,1512.4610649475949,17947.064139806793,0.005142204237379507
2009-01-12,1513.6049731729922,18402.75237143129,0.0004544076999094585
2009-01-13,1540.6273326026521,18280.913676415305,0.0025275070873023824
2009-01-14,1531.8653570320043,19307.907034486754,0.0004659183939860049
2009-01-15,1535.7122310079124,19488.604223679507,0.0005616465777540766
2009-01-16,1538.4480699220846,19321.845944888588,0.0034635670176144323
2009-01-20,1566.1337127359586,18763.543538794955,0.0034029553857321186
2009-01-21,1554.3058130601435,18308.490473698614,0.002561338072410683
2009-01-22,1545.8653620904906,17794.390292807373,0.006534273158214645
2009-01-23,1550.1751588393618,18316.303373939616,0.0007422885065500535
2009-01-26,1545.5297980487412,18475.48430824106,0.001098131338245142
2009-01-27,1533.1111968303746,18061.40180169733,0.0014920330266848794
2009-01-28,1503.60998160477,18083.302029136237,0.0007761064846092897
2009-01-29,1508.2623380790944,11900.533875362456,0.09158446537097828
2009-01-30,1518.566611360122,12089.77608731381,0.0014609403236204987
2009-02-02,1520.4802334366693,12120.754619402695,0.0023006089893534394
2009-02-03,1509.6225320614003,12032.962301732934,0.0020194097401366865
2009-02-04,1499.7806683693834,11923.674768094326,0.0022585416290310297
2009-02-05,1507.0539543318357,11869.367340407323,0.0005111886600194647
2009-02-06,1494.345030126464,19781.14758567408,0.2037530503124975
2009-02-09,1471.4650748164033,19662.418282844017,0.0004979348511337515
2009-02-10,1475.8220088540852,16547.964535105166,0.2793180030670923
2009-02-11,1476.1998042935459,16321.040030783344,0.0007134019204751888
2009-02-12,1462.1933087354398,16391.906990456406,0.001447284092000803
2009-02-13,1420.0076534194352,21624.076536483626,0.1606974520961794
2009-02-17,1429.617463277704,15256.685365588448,0.16124340565268264
2009-02-18,1414.645926636689,14917.280993860013,0.00291801491221509
2009-02-19,1414.0206741339637,14607.474954093535,0.0009018910637578425
2009-02-20,1406.6408869109653,14616.028730713168,0.0011934888426059615
2009-02-23,1422.414780562837,14502.407005035586,0.002187234259482294
2009-02-24,1427.426149611035,14936.15257706112,0.0072334927679049065
2009-02-25,1396.6490843124109,14755.241998630401,0.0014332898005976072
2009-02-26,1393.2321335118481,14664.142954387578,0.0007124979724293604
2009-02-27,1386.8474952051877,14647.959674030537,0.0007289529750580722
2009-03-02,1388.9440027082512,14864.082270765031,0.002006053399907608
2009-03-03,1386.3170590527923,14803.665121733506,0.0010487289727801451
2009-03-04,1389.5257472420144,15045.430253237198,0.005536224518466678
2009-03-05,1398.061093624013,14870.927577626662,0.0019774803299408275
2009-03-06,1390.1899675483492,14881.270858361671,0.00016629402711695646
2009-03-09,1384.3254837501684,14531.085280885147,0.0031456447851751414
2009-03-10,1413.763635782303,14717.40240435211,0.003389835675813941
2009-03-11,1403.615212804861,14488.401237644597,0.0009533833979117998
2009-03-12,1416.127781505141,14081.99187499526,0.0022840648415153614
2009-03-13,1421.9646488865724,14111.146565696466,0.0005599715512913978
2009-03-16,1421.4499732477288,13909.0227340279,0.0006606360129441733
